rank,name,increase,increase_cnt
161,남자벨트,1,122
162,무탠다드슬랙스,1,2
163,캉골,0,62
164,남자가디건,1,4
165,노메뉴얼,1,39
166,닥터마틴,0,12
167,린넨,0,31
168,챔피온,0,57
169,남자가방,0,46
170,청반바지,0,36
171,슬링백,0,43
172,페플,0,11
173,플랙,0,15
174,apc,1,551
175,뉴발란스327,-,0
176,아이폰케이스,0,49
177,구두,1,37
178,청자켓,0,75
179,데님팬츠,1,167
180,우알롱,0,39
181,키르시,0,61
182,라코스테,1,17
183,던스트,1,66
184,그라미치,0,5
185,에센셜,1,9
186,미니크로스백,1,48
187,긴팔티,0,48
188,피그먼트,1,77
189,흰티,1,105
190,반스어센틱,0,41
191,여름슬랙스,0,5
192,레이어드티,0,4
193,오베이,1,20
194,헬로키티,1,150
195,스트라이프티,0,20
196,카고팬츠,1,91
197,연청바지,0,46
198,코드그라피,0,6
199,아디다스반팔,1,207
200,롱원피스,1,96
201,반스뮬,1,53
202,제로,0,22
203,깡,0,55
204,네이더스,1,18
205,애플워치스트랩,1,103
206,아디다스슬리퍼,1,223
207,데님,0,61
208,후아유,1,117
209,남자반팔니트,1,3
210,반지,0,29
211,수영복,0,22
212,아디다스바지,1,191
213,클리어런스,0,70
214,호보백,1,318
215,기능성반팔,1,1
216,와이드치노팬츠,0,46
217,클로그,1,26
218,런닝화,1,19
219,니트반팔,0,106
220,반스올드스쿨,0,68
221,아디다스반바지,1,55
222,오버핏반팔티,0,69
223,939,1,93
224,숏팬츠,1,21
225,조던,0,53
226,폴로셔츠,0,42
227,리,0,10
228,세터,1,3
229,꼼데가르송,1,500
230,키즈,0,10
231,페이크삭스,1,38
232,인사일런스,1,73
233,폰케이스,1,126
234,알파바운스,1,120
235,숄더백,1,99
236,드로우핏,0,28
237,살로몬,0,36
238,시티보이,1,41
239,토앤토,1,73
240,트래블,1,307
241,레이어드,1,201
242,mmlg,1,118
243,무신사,0,50
244,여름가디건,1,167
245,폴로모자,1,13
246,아노락세트,1,159
247,피그먼트반팔,1,119
248,카라반팔티,1,90
249,토트백,-,0
250,반스슬립온,1,51
251,나이키슬리퍼,1,15
252,슬리브,1,209
253,마르디메크르디,0,53
254,마하그리드,0,22
255,조거,1,100
256,카고조거팬츠,1,89
257,헤어밴드,0,83
258,엠엘비,1,152
259,아더에러,1,72
260,르아브,1,105
261,세트,1,46
262,점프수트,1,240
263,남자카드지갑,1,8
264,마르디반팔,1,77
265,체크셔츠,0,9
266,무신사쿨탠다드,0,68
267,레깅스,1,55
268,남자목걸이,1,72
269,크리틱,1,125
270,990원,1,43
271,뎃,0,50
272,플리츠팬츠,1,221
273,남방,1,1
274,카고바지,1,95
275,여름,1,17
276,캐치볼,0,53
277,유니온블루,1,441
278,독일군스니커즈,1,48
279,노스페이스바람막이,1,42
280,카라니트,0,50
281,남자셔츠,0,8
282,워커,1,17
283,연청,0,37
284,MLB모자,0,119
285,무지반팔티,1,277
286,긴팔티셔츠,1,2
287,여름셔츠,1,6
288,테이퍼드청바지,1,338
289,블라우스,0,34
290,아미반팔,1,13
291,쇼퍼백,1,311
292,타미힐피거반팔,1,173
293,파자마,0,65
294,래쉬가드,1,77
295,스탠드오일,0,80
296,츄리닝,0,99
297,인템포무드,0,47
298,문선,1,58
299,파타고니아,0,47
300,남자버뮤다팬츠,0,56
