rank,name,increase,increase_cnt
122,로스엔젤레스어페럴,1,34
123,널디,1,77
124,와이드청바지,-,0
125,데님자켓,1,89
126,봄아우터,0,37
127,안경,0,66
128,나이키데이브레이크,1,222
129,목걸이,1,33
130,독일군스니커즈,1,11
131,반집업,0,82
132,점퍼,0,9
133,세터,1,229
134,원피스,0,60
135,하프집업맨투맨,1,702
136,조던,1,99
137,커버낫후드티,1,287
138,크림진,1,122
139,래플,0,57
140,lmc,-,0
141,폴로니트,-,0
142,스냅블루종,-,0
143,디네댓,-,0
144,옥스포드셔츠,0,73
145,캡모자,0,27
146,아디다스슈퍼스타,1,164
147,여자가디건,0,57
148,나이키후드티,-,0
149,데님,1,247
150,반지,0,1
151,나이키에어포스1,0,72
152,에스피오나지,1,29
153,바시티,0,83
154,노메뉴얼,-,0
155,데님셔츠,1,204
156,런닝화,1,277
157,흰티,-,0
158,MLB모자,0,3
159,레깅스,-,0
160,아노락바람막이,-,0
161,회색후드티,0,4
162,스웻팬츠,0,102
163,크롭맨투맨,1,12
164,예일맨투맨,1,312
165,우알롱,-,0
166,이너티셔츠,1,52
167,무지티,-,0
168,반집업니트,1,300
169,LOSANGELESAPPAREL,-,0
170,예일후드티,1,124
171,드로우핏슬랙스,0,72
172,리복,1,188
173,3S트랙수트세트-블랙/GK9651,-,0
174,베스트,0,69
175,빅사이즈,-,0
176,카고팬츠,0,68
177,크롭후드집업,1,28
178,흑청자켓,-,0
179,YEEZYBOOST,-,0
180,드러우핏,-,0
181,아디다스트랙탑,1,131
182,토피,0,49
183,에센셜,1,7
184,이지,-,0
185,일꼬르소,-,0
186,아더에러,1,69
187,오버핏반팔,0,65
188,에어팟프로케이스,1,81
189,챔피온리버스위브,0,16
190,데님팬츠,1,48
191,레인부츠,-,0
192,치노팬츠,0,75
193,아이폰케이스,1,601
194,아디다스바지,1,453
195,엘무드,0,79
196,카고조거팬츠,1,15
197,디스커버리,0,43
198,스컬프터,-,0
199,오버핏맨투맨,1,280
200,트랙탑,1,290
201,남자가죽자켓,1,12
202,와이드데님팬츠,-,0
203,이벳필드,-,0
204,3S트랙수트,-,0
205,레이어드반팔,1,183
206,속옷,1,264
207,무탠다드슬랙스,0,49
208,앤더슨벨,-,0
209,라퍼지스토어럭비맨투맨,1,390
210,yeezy,-,0
211,테이퍼드와이드원턱린넨팬츠,-,0
212,레더,1,77
213,아디다스운동화,1,61
214,오버핏셔츠,0,136
215,긴팔,0,47
216,모드나인,0,90
217,트러커자켓,0,107
218,나이키모자,0,74
219,오버핏블레이저,-,0
220,츄리닝,1,203
221,후아유,1,346
222,구두,0,45
223,남자메신저백,1,47
224,라코스테,0,55
225,스타디움자켓,0,17
226,캘빈클라인,1,151
227,트레이닝셋업,0,126
228,MA1,-,0
229,디스커버리바람막이,-,0
230,스트라이프티,-,0
231,엄브로,1,107
232,키르시,0,134
233,반스올드스쿨,0,88
234,스카프,0,71
235,와이드데님,0,26
236,남방,1,269
237,면바지,1,31
238,스파오,0,92
239,잠옷,0,20
240,회색트레이닝바지,-,0
241,네이버후드,1,351
242,뎃,-,0
243,챔피온맨투맨,0,109
244,비바스튜디오,1,149
245,아디다스세트,-,0
246,오트리,-,0
247,자라,0,96
248,첼시부츠,0,198
249,팬티,0,58
250,폴로가디건,1,94
251,무신사,-,0
252,반집업맨투맨,1,39
253,카라니트,-,0
254,이지부스트,-,0
255,힙색,1,16
256,레이어드,0,172
257,여자조거팬츠,0,120
258,트러커,0,108
259,반팔티셔츠,0,173
260,닥터마틴,-,0
261,크롭티,0,64
262,메리제인,0,47
263,세미와이드청바지,0,33
264,츄리닝세트,-,0
265,노스페이스,1,7
266,커버낫바람막이,-,0
267,트랙팬츠,-,0
268,밴딩슬랙스,-,0
269,크롭,0,137
270,트레이닝,1,176
271,나이키아노락,1,233
272,로맨틱크라운,1,145
273,뽀글이,-,0
274,선글라스,0,81
275,체크셔츠,1,23
276,꼼데가르송,1,225
277,디키즈,1,109
278,라이더,-,0
279,블랙진,1,497
280,셋업수트,1,27
281,숏자켓,-,0
282,슬링백,1,54
283,시계,0,40
284,양털후리스,1,84
285,폰케이스,-,0
286,푸마,0,74
287,깔깔이,-,0
288,남자카드지갑,-,0
289,도프제이슨,0,50
290,디스커버리경량패딩,1,640
291,론트,-,0
292,오버핏후드집업,0,128
293,컨버스척70,1,85
294,fcmm,0,155
295,나이키트레이닝세트,-,0
296,남자봄아우터,1,293
297,미니백,0,90
298,mlb,0,131
299,나이키양말,1,286
300,남자블레이저,1,54
