rank,name,increase,increase_cnt
143,칼하트후드집업,1,55
144,마르디,1,163
145,나이키조던,-,0
146,후아유,1,55
147,나이키에어포스1,0,33
148,오버핏맨투맨,0,40
149,퀼팅자켓,1,89
150,토트백,1,146
151,남자벨트,0,24
152,트러커,0,7
153,흰티,1,94
154,넥타이,1,63
155,롱패딩,-,0
156,노스페이스바람막이,1,315
157,트레이닝,1,427
158,비슬로우,0,42
159,엘무드바시티,1,240
160,트레이닝복세트,1,70
161,플랙,0,109
162,널디,1,442
163,스탠드오일,1,195
164,퀄팅자켓,1,15
165,무탠다드슬랙스,-,0
166,깡스타일리스트,-,0
167,점퍼,0,13
168,무신사,-,0
169,키즈,-,0
170,슬링백,-,0
171,오버핏셔츠,0,83
172,독일군스니커즈,1,1
173,반지,0,50
174,테이퍼드슬랙스,1,196
175,남자슬렉스,-,0
176,베스트,1,215
177,여자가디건,0,87
178,던스트,1,112
179,반집업니트,1,3
180,연청바지,-,0
181,수아레,1,214
182,조던,0,126
183,엔젤와펜맨투맨,-,0
184,와이드치노팬츠,1,159
185,조끼,0,88
186,아식스젤1090,1,4
187,디스이즈네버댓,0,41
188,남자골프웨어,-,0
189,나이키맨투맨,1,146
190,벌룬팬츠,1,351
191,스웻셋업,0,2
192,원피스,0,111
193,카고조거팬츠,0,94
194,남자가죽자켓,0,68
195,세트,1,352
196,조거,1,207
197,나이키양말,1,17
198,여자가죽자켓,-,0
199,테이퍼드청바지,1,30
200,파자마,0,35
201,대학생가방,0,8
202,면바지,1,64
203,블랙진,0,78
204,스타디움자켓,0,43
205,휠라운동화,1,256
206,기모후드집업,-,0
207,집업니트,0,77
208,커버낫후리스,-,0
209,반스체커보드,1,272
210,시계,-,0
211,아디다스바람막이,-,0
212,커버낫맨투맨,1,23
213,컨버스척70,1,74
214,헤드셋,1,160
215,인사일런스,0,132
216,키르시,1,223
217,제로,0,14
218,지프,1,42
219,레이어드,0,109
220,버즈,-,0
221,에스피오나지,0,79
222,cgp셋업,-,0
223,긴팔티셔츠,0,35
224,책가방,0,46
225,미니멀자켓,0,49
226,비바스튜디오,-,0
227,나일론자켓,-,0
228,노스페이스후리스,1,377
229,론트,1,304
230,칼하트백팩,1,590
231,뉴발란스슬리퍼,-,0
232,챔피온,1,12
233,캉골메신저백,-,0
234,남자지갑,-,0
235,남자카드지갑,-,0
236,바시티재킷,0,159
237,여성트레이닝복세트,-,0
238,여자조거팬츠,1,88
239,나이키아노락,1,171
240,라이더자켓,0,165
241,엘무드프레피,1,159
242,폴로가디건,1,46
243,도프제이슨,-,0
244,반스슬립온,0,1
245,컨버스척테일러,-,0
246,노메뉴얼,-,0
247,스웨이드자켓,0,152
248,오버핏후드집업,1,22
249,카라티,0,112
250,팬티,1,122
251,남자메신저백,0,119
252,리,-,0
253,에센셜,1,145
254,캔버스,1,201
255,나이키데이브레이크,0,142
256,나일론팬츠,0,190
257,쇼퍼백,1,291
258,슬리브,1,101
259,미니백,0,35
260,데님팬츠,0,94
261,등산화,-,0
262,오버핏,1,102
263,남자목걸이,0,15
264,카고팬츠,-,0
265,울자켓,0,7
266,반집업맨투맨,1,74
267,스컬프터,0,72
268,집업가디건,0,41
269,크롭티,-,0
270,더플코트,0,60
271,런닝화,1,18
272,스카프,-,0
273,카라니트,1,38
274,칼하트메신저백,-,0
275,크롭맨투맨,1,93
276,남자트렌치코트,0,60
277,디스커버리경량패딩,-,0
278,바버,1,346
279,에어팟프로케이스,0,46
280,오버핏반팔,1,218
281,나이키반팔,1,55
282,내셔널지오그래픽경량패딩,-,0
283,롱코트,1,251
284,아디다스바지,-,0
285,어글리슈즈,-,0
286,오버핏블레이저,0,157
287,코듀로이팬츠,-,0
288,하프집업맨투맨,0,16
289,MLB모자,0,108
290,esn,-,0
291,간절기아우터,0,51
292,남자맨투맨,0,77
293,남자코트,0,29
294,뉴발란스996,0,10
295,브이넥니트,0,167
296,아웃스탠딩,0,141
297,워커,1,47
298,단화,-,0
299,예일후드티,-,0
300,아디다스포럼,-,0
