rank,name,increase,increase_cnt
159,뉴발란스운동화,1,40
160,타미힐피거반팔,1,435
161,나이키양말,1,64
162,연청바지,1,205
163,클리어런스,1,37
164,나이키슬리퍼,1,98
165,와이드데님,0,39
166,와이드청바지,0,69
167,베스트,0,47
168,미나브깡,0,76
169,fcmm,0,6
170,슬링백,1,144
171,크롭반팔티,1,197
172,남자가방,0,27
173,나이키데이브레이크,1,33
174,여름슬랙스,0,24
175,무지티,0,6
176,반스올드스쿨,0,42
177,코드그라피,-,0
178,apc,-,0
179,키르시,1,38
180,파자마,-,0
181,선글라스,1,65
182,숄더백,1,59
183,캘빈클라인반팔,0,61
184,면바지,1,192
185,흰색반팔,1,168
186,트레이닝,1,57
187,빅사이즈,1,220
188,아노락바람막이,1,23
189,블라우스,0,38
190,르아브,0,3
191,토트백,1,108
192,골프,0,57
193,제로,1,22
194,모드나인,1,37
195,남자카드지갑,1,33
196,키즈,1,294
197,헤어밴드,1,110
198,팔찌,0,36
199,남자오버핏반팔티셔츠,1,34
200,오베이,1,89
201,남자여름바지,1,43
202,널디,1,27
203,레깅스,1,131
204,시계,0,13
205,슬립온,0,86
206,세터,1,17
207,스컬프터,1,29
208,여성반팔티셔츠,1,554
209,무신사스탠다드슬랙스,1,377
210,에센셜,1,206
211,비슬로우,0,74
212,mlb,0,68
213,엄브로,0,41
214,무신사,1,78
215,에스피오나지,1,67
216,페어플레이,1,305
217,남자메신저백,0,74
218,벌룬팬츠,0,118
219,반스어센틱,0,111
220,스웻반바지,1,116
221,아디다스반바지,1,179
222,크리틱,1,187
223,남방,0,135
224,남자슬렉스,1,429
225,조거,-,0
226,뎃,-,0
227,마르디메크르디,0,1
228,지프,1,9
229,앤더슨벨,1,58
230,여자반팔니트,0,51
231,나이키모자,1,1
232,마리떼,0,10
233,플랙,0,79
234,뉴발란스2002,0,45
235,롱스커트,-,0
236,애플워치스트랩,1,266
237,스트라이프티,0,79
238,긴팔,0,54
239,나이키조던,1,548
240,노스페이스바람막이,1,61
241,향수,1,141
242,데님,1,24
243,데님자켓,1,257
244,클로브,1,6
245,남자바지,-,0
246,오버핏,0,98
247,코닥,1,47
248,테이퍼드슬랙스,1,243
249,남자셔츠,0,15
250,나이키덩크로우,-,0
251,나이키반팔티,0,123
252,슈펜,1,41
253,여름셔츠,-,0
254,바람막이자켓,1,117
255,피셔맨샌들,-,0
256,기능성반팔,0,26
257,아디다스반팔,0,117
258,긴팔티셔츠,1,59
259,꼼파뇨,-,0
260,수아레,0,146
261,점프수트,1,216
262,마르디반팔,1,487
263,정장,1,378
264,롱원피스,0,68
265,반스슬립온,0,7
266,팬티,1,115
267,스트라이프,1,366
268,카고조거팬츠,0,136
269,무탠다드반팔,1,43
270,아미반팔,-,0
271,제멋,-,0
272,네이더스,1,19
273,여름가디건,0,53
274,아울렛,1,78
275,스트라이프셔츠,1,190
276,아디다스운동화,1,116
277,더플백,1,222
278,오버핏블레이저,0,24
279,데님셔츠,0,70
280,크롭맨투맨,-,0
281,반스체커보드,1,46
282,운동복,1,287
283,무지반팔티,1,180
284,990원,1,138
285,안경,0,178
286,오버핏반팔티,0,145
287,커플티,1,192
288,쿨코튼반팔,0,64
289,타이다이,1,155
290,깡스타일리스트미나브,0,123
291,무신사스탠다드라이트웨이트슬랙스,1,63
292,무탠다드셔츠,-,0
293,핸드폰케이스,1,163
294,후드,1,111
295,레이어드반팔,1,48
296,여성골프웨어,1,158
297,여자카드지갑,0,121
298,오트리,-,0
299,트래블,-,0
300,런닝화,1,2
