rank,name,increase,increase_cnt
97,반스올드스쿨,0,1
98,후드,0,53
99,오버핏후드티,1,12
100,나이키바람막이,1,28
101,남자가디건,0,10
102,아이폰케이스,0,31
103,나이키모자,1,35
104,갤럭시탭S8,1,63
105,스투시,0,23
106,목도리,1,69
107,스웻팬츠,1,12
108,MA-1,1,41
109,와이드데님,1,39
110,독일군,1,11
111,반집업,1,7
112,집업,1,51
113,치노팬츠,1,21
114,첼시부츠,0,33
115,옥스포드셔츠,1,31
116,니트조끼,0,30
117,브랜디드,1,26
118,책가방,1,62
119,트러커자켓,0,17
120,트렌치코트,0,25
121,와이드청바지,1,30
122,MLB모자,1,30
123,오버핏맨투맨,1,10
124,플리스,0,12
125,커버낫맨투맨,0,17
126,lee,1,4
127,제로,0,26
128,반바지,0,21
129,피쉬테일,1,45
130,데님,1,5
131,에어팟프로케이스,1,113
132,오버핏셔츠,1,52
133,야구점퍼,0,7
134,라이더자켓,1,2
135,아디다스운동화,1,83
136,하프집업,0,14
137,mlb,1,44
138,케이스,1,208
139,노스페이스,1,32
140,칼하트백팩,1,55
141,크림진,0,27
142,로퍼,1,43
143,플랙,0,14
144,패딩조끼,0,54
145,널디,0,4
146,생지데님,1,70
147,우알롱,0,42
148,캉골,0,54
149,미시간울버린피그먼트,-,0
150,스컬프터,0,5
151,에스피오나지,0,27
152,여자카드지갑,0,13
153,예일후드티,1,81
154,노스페이스백팩,1,113
155,카고조거팬츠,0,15
156,비슬로우,0,53
157,잠옷,0,65
158,엘무드바시티,1,52
159,클리어런스,1,32
160,카고팬츠,1,6
161,회색후드티,1,197
162,엄브로,0,25
163,레이어드,1,5
164,나이키조던,0,10
165,제멋,1,118
166,토트백,0,11
167,반지,0,50
168,스웻셋업,1,40
169,롱패딩,1,113
170,세미와이드슬랙스,1,26
171,목폴라,0,9
172,더비슈즈,1,17
173,여자가디건,1,34
174,디스커버리,1,27
175,메종미네드,1,84
176,코드그라피,1,47
177,나이키후드집업,1,9
178,워커,0,36
179,노트북파우치,0,15
180,벌룬팬츠,0,1
181,점퍼,0,24
182,반집업니트,0,21
183,반스어센틱,0,51
184,쇼퍼백,1,14
185,떡볶이코트,1,26
186,나이키조거팬츠,1,63
187,아미,1,117
188,뉴발란스574,1,9
189,무신사,1,53
190,향수,1,48
191,컨버스척70,0,117
192,에어팟,1,163
193,뉴발란스530,0,34
194,머플러,1,5
195,자라,1,94
196,어글리슈즈,1,220
197,숏코트,0,99
198,하프집업맨투맨,1,16
199,에어팟케이스,1,75
200,폰케이스,0,27
201,여성가방,1,4
202,세터,1,104
203,스웨트팬츠,1,76
204,커리9,0,79
205,아디다스슈퍼스타,1,52
206,뉴발란스996,1,6
207,노메뉴얼,1,44
208,아디다스바지,0,48
209,레깅스,1,4
210,츄리닝,1,109
211,티셔츠,1,15
212,후아유,0,43
213,챔피온,0,25
214,윈드브레이커,0,49
215,팔찌,1,110
216,무탠다드슬랙스,0,22
217,발마칸,1,194
218,트레이닝복세트,1,2
219,키르시,0,47
220,반지갑,0,5
221,남자가방,1,161
222,남자니트,1,24
223,레이어드반팔,1,236
224,긴팔티셔츠,1,111
225,블랙진,1,37
226,트위드자켓,1,35
227,파르티멘토,1,54
228,컨버스하이,1,35
229,마뗑킴,0,52
230,캉골메신저백,1,114
231,아더에러,1,173
232,런닝화,0,29
233,스타디움자켓,0,106
234,남자카드지갑,0,32
235,집업니트,1,146
236,파우치,0,6
237,더플코트,-,0
238,조끼,0,80
239,트레이닝,0,39
240,퀄팅자켓,1,97
241,니트베스트,1,143
242,나이키가방,1,182
243,크롭,0,96
244,코듀로이팬츠,0,35
245,캉골백팩,0,5
246,프리즘웍스,1,130
247,미시간,-,0
248,이벳필드,0,23
249,ept,0,126
250,아웃스탠딩,1,6
251,앤더슨벨,1,54
252,도프제이슨,0,74
253,나이키덩크,1,70
254,유니온블루,1,6
255,트러커,0,18
256,숏비니,1,15
257,뮬,1,36
258,코닥,1,41
259,아울렛,1,151
260,독일군스니커즈,0,38
261,스웨이드자켓,1,48
262,크롭가디건,1,355
263,폴로가디건,0,30
264,캐치볼,0,19
265,닥터마틴,0,59
266,구두,0,35
267,컨버스척테일러,0,50
268,미시간후드티,-,0
269,봄신상,1,133
270,비긴202,1,331
271,리,0,101
272,마하그리드,1,15
273,cgp셋업,1,17
274,애습,0,124
275,키즈,1,23
276,나이키바지,0,11
277,퀼팅자켓,1,18
278,츄리닝세트,1,387
279,반집업맨투맨,1,454
280,폴로니트,0,104
281,디얼스,0,42
282,오버핏블레이저,0,32
283,조거,1,25
284,fcmm,1,354
285,커버낫후드티,0,30
286,나이키에어맥스,1,134
287,세트,1,265
288,시계,0,64
289,컨버스런스타하이크,0,31
290,크롭티,0,18
291,오트리,1,103
292,흑청바지,0,57
293,던스트,0,57
294,수아레,1,189
295,골프,1,294
296,래플,1,60
297,단화,1,14
298,라운드넥가디건,1,351
299,데님자켓,1,14
300,언더아머,0,8
