rank,name,increase,increase_cnt
144,트레이닝셋업,0,32
145,맥코트,0,11
146,퀼팅자켓,1,285
147,크롭,0,41
148,치노팬츠,0,2
149,뉴발란스운동화,0,76
150,아이폰케이스,0,49
151,카고팬츠,1,204
152,와이드데님,0,62
153,플랙,1,123
154,하프집업,0,77
155,엄브로,1,71
156,키르시,-,0
157,발마칸코트,1,224
158,남자봄아우터,1,287
159,트러커자켓,-,0
160,트러커,0,11
161,파자마,-,0
162,남자메신저백,1,281
163,커버낫맨투맨,0,12
164,MLB모자,1,272
165,디그레,-,0
166,노스페이스바람막이,0,83
167,디네댓,-,0
168,캉골메신저백,1,382
169,점퍼,1,373
170,라이더자켓,0,113
171,비슬로우,0,45
172,회색후드티,1,526
173,스투시,0,79
174,유니폼브릿지,1,65
175,이지,-,0
176,여자조거팬츠,1,38
177,경량패딩조끼,-,0
178,뽀글이,0,69
179,원피스,1,36
180,퀄팅자켓,0,61
181,안경,0,54
182,오버핏블레이저,1,138
183,크롭티,0,9
184,남자카드지갑,-,0
185,독일군스니커즈,0,52
186,미나브,-,0
187,스웨트팬츠,1,130
188,컨버스척70,1,28
189,코닥,0,74
190,팔찌,1,58
191,나이키조던,0,86
192,아디다스바지,1,157
193,와이드,0,24
194,슬리브,1,332
195,레이어드반팔,0,54
196,흑청자켓,-,0
197,반스올드스쿨,-,0
198,스탠드오일,1,63
199,폴로가디건,1,162
200,이지부스트,-,0
201,스타디움자켓,0,24
202,데님팬츠,1,81
203,집업가디건,0,100
204,벌룬팬츠,1,109
205,반지,0,97
206,야상자켓,-,0
207,운동복,0,46
208,제로,0,13
209,체크셔츠,0,46
210,메종키츠네,1,296
211,비건레더,1,172
212,크롭맨투맨,-,0
213,깡,1,52
214,바라클라바,1,21
215,그라미치,0,73
216,남자가방,-,0
217,론론,-,0
218,아식스조그100,1,133
219,커버낫후드티,-,0
220,토트백,-,0
221,티,-,0
222,피쉬테일,1,397
223,핸드폰케이스,1,267
224,회색트레이닝바지,1,139
225,아디다스바람막이,0,23
226,남자청바지,1,68
227,닥터마틴,0,79
228,단화,1,357
229,독일군,0,73
230,라코스테,-,0
231,사파리자켓,1,54
232,지오다노,-,0
233,츄리닝,1,250
234,키즈,-,0
235,뉴발란스574,0,68
236,아디다스슬리퍼,1,291
237,언더아머,1,233
238,여자가디건,0,138
239,자라,0,73
240,코드그라피,0,93
241,팬티,-,0
242,목걸이,1,16
243,앤더슨벨,-,0
244,에어팟프로케이스,0,165
245,뮬,1,54
246,헨리넥,1,82
247,아이패드케이스,1,175
248,레더,0,4
249,롱스커트,1,684
250,남자트렌치코트,0,43
251,코치자켓,-,0
252,크롭가디건,-,0
253,트랙팬츠,1,38
254,깔깔이,1,158
255,남방,1,319
256,무스탕,1,202
257,스카잔,0,6
258,아노락바람막이,-,0
259,와이셔츠,1,62
260,트레이닝,0,43
261,폴로니트,1,66
262,무탠다드슬랙스,1,80
263,미니백,1,196
264,셔츠자켓,1,136
265,트위드,0,82
266,나이키양말,0,112
267,유틸리티자켓,0,21
268,라운드넥가디건,1,71
269,나이키윈드러너,-,0
270,남순PICK,0,127
271,뉴발란스996,-,0
272,론트,-,0
273,봄자켓,0,51
274,숏자켓,1,333
275,스카프,1,72
276,시계,0,118
277,아미,0,160
278,컨버스하이,-,0
279,긴팔티,-,0
280,나일론팬츠,0,125
281,던스트,-,0
282,뿔테안경,1,239
283,울블루종,-,0
284,챔피온,0,97
285,컨버스척테일러,-,0
286,나시,1,285
287,런닝화,1,217
288,베스트,0,200
289,아더에러,0,158
290,노스페이스,0,8
291,마원,-,0
292,발마칸,0,26
293,온츠,-,0
294,우알롱,-,0
295,우포스,-,0
296,퀄팅,1,63
297,트렁크쇼,-,0
298,mlb,0,101
299,목폴라,1,294
300,무신사스탠다드슬랙스,1,97
