rank,name,increase,increase_cnt
146,네이더스,1,80
147,아이폰케이스,1,52
148,선글라스,1,42
149,나이키운동화,1,11
150,미니백,1,34
151,반스뮬,0,20
152,반스올드스쿨,1,89
153,토트백,1,64
154,엘무드,1,3
155,그라미치,1,24
156,와이드청바지,1,86
157,마하그리드,1,7
158,챔피온,1,40
159,조던,0,45
160,무탠다드슬랙스,0,31
161,세터,1,7
162,비슬로우,0,37
163,나이키모자,1,81
164,팔찌,0,60
165,버뮤다팬츠,1,9
166,아디다스바람막이,0,59
167,카고팬츠,0,5
168,니트반팔,0,32
169,무지티,0,13
170,로퍼,0,53
171,마르디메크르디,1,74
172,남자여름바지,0,45
173,아더에러,1,42
174,남방,0,35
175,캘빈클라인,0,63
176,슬링백,1,26
177,코닥,-,0
178,긴팔티셔츠,0,38
179,토마스모어,0,9
180,골프,1,1
181,무신사,0,1
182,반지,1,78
183,청반바지,1,122
184,메종키츠네,0,39
185,예일반팔,1,9
186,코드그라피,0,40
187,슬리브,1,8
188,스웻팬츠,0,27
189,키즈,0,17
190,토피,0,43
191,와이드데님,0,9
192,흰티,1,46
193,MLB모자,0,41
194,노스페이스바람막이,0,23
195,닥터마틴,0,37
196,여름슬랙스,1,14
197,수아레,1,25
198,마크곤잘레스반팔,1,122
199,오베이,1,35
200,애플워치스트랩,0,11
201,아우터,1,46
202,캐치볼,1,123
203,오버핏반팔셔츠,1,95
204,무탠다드반팔,0,17
205,마리떼,1,6
206,잠옷,1,49
207,스트라이프티,0,41
208,아노락세트,1,133
209,벌룬팬츠,0,83
210,데님셔츠,1,90
211,컨버스척70,1,21
212,후아유,0,94
213,앤더슨벨,1,84
214,생지데님,0,14
215,남자셔츠,1,46
216,아디다스반팔,0,53
217,숏자켓,1,457
218,아웃스탠딩,1,58
219,메종미네드,1,133
220,아페쎄,0,66
221,플랙,0,24
222,긴팔,0,29
223,여자가디건,1,86
224,데님,0,17
225,피스워커,1,70
226,최고심,0,6
227,뉴발란스운동화,1,30
228,노스페이스,1,176
229,2002,-,0
230,남자반팔,0,25
231,런닝화,1,113
232,남자벨트,1,69
233,크롭반팔티,1,29
234,카고조거팬츠,1,73
235,유니온블루,1,23
236,스트라이프,1,103
237,페이크삭스,1,82
238,이벳필드,1,1
239,뉴에라,1,231
240,체크셔츠,1,40
241,아디다스바지,0,10
242,에어팟프로케이스,1,80
243,블라우스,0,29
244,꼼파뇨,1,69
245,면바지,1,36
246,샤카웨어,0,11
247,테이퍼드슬랙스,1,95
248,디키즈,0,11
249,제멋,0,13
250,아디다스반바지,0,46
251,흰색반팔,0,30
252,셋업수트,1,26
253,데님자켓,0,23
254,폰케이스,1,10
255,운동복,0,54
256,노메뉴얼,-,0
257,커플티,1,14
258,구두,0,12
259,널디,0,71
260,머슬핏반팔티,0,35
261,오버핏,0,37
262,라코스테,0,76
263,mmgl,0,12
264,첼시부츠,1,25
265,남자가방,1,261
266,아노락바람막이,-,0
267,여름셔츠,0,92
268,연청바지,0,41
269,연청,1,196
270,데님팬츠,1,87
271,스탠드오일,0,75
272,나이키반팔티,0,87
273,시계,0,125
274,컨버스척테일러,1,16
275,트레이닝,0,25
276,리복,1,111
277,시티보이,0,69
278,오트리,0,4
279,이벤트,-,0
280,반스슬립온,0,51
281,디스커버리,0,122
282,나이키바지,1,61
283,밴딩팬츠,1,153
284,나이키데이브레이크,1,24
285,헨리넥,1,78
286,예스아이씨,1,253
287,디스이즈네버댓반팔,1,186
288,슈펜,1,117
289,크리틱,1,122
290,힙색,0,98
291,레이어드반팔,1,1
292,mmlg,1,67
293,미나브,0,7
294,꼼데가르송,1,22
295,언더아머,0,22
296,세트,0,83
297,1507,1,57
298,알파바운스,0,80
299,미니크로스백,0,96
300,마르디반팔,0,47
