rank,name,increase,increase_cnt
210,남자맨투맨,1,671
211,폴로셔츠,-,0
212,반스뮬,-,0
213,살로몬,0,6
214,아디다스운동화,0,69
215,남자가방,1,662
216,시티보이,1,128
217,오찌,1,94
218,엄브로바람막이,-,0
219,와이드,-,0
220,나이키아노락,1,35
221,아노락바람막이,-,0
222,여자조거팬츠,1,124
223,무지티,0,27
224,숏야상,1,58
225,커버낫맨투맨,1,152
226,레더,1,367
227,세미와이드,1,4
228,스카프,1,80
229,슈펜,-,0
230,닥터마틴,0,25
231,무신사,1,37
232,트랙자켓,1,460
233,카라니트,0,122
234,남자카드지갑,1,50
235,아이폰케이스,1,205
236,스웨이드자켓,0,28
237,시계,0,78
238,연청바지,0,4
239,크롭후드집업,1,57
240,남방,0,78
241,바람막이자켓,1,100
242,반스슬립온,-,0
243,선글라스,-,0
244,숏자켓,0,12
245,에어팟케이스,-,0
246,오버핏반팔,0,72
247,셋업수트,1,59
248,나이키슬리퍼,1,329
249,스트라이프셔츠,1,40
250,우알롱,0,39
251,잠옷,0,163
252,블라우스,1,269
253,양털후리스,-,0
254,fcmm,1,452
255,골프,1,98
256,남자봄아우터,0,89
257,슬링백,0,120
258,안다르,1,278
259,퀄팅자켓,1,20
260,팬츠,1,68
261,나이키반팔,0,101
262,네이더스,0,110
263,반집업맨투맨,1,104
264,세미와이드청바지,1,133
265,여자가죽자켓,1,13
266,크롭맨투맨,-,0
267,트위드,0,113
268,939,-,0
269,스투시반팔,-,0
270,스투시후드티,-,0
271,예일후드티,0,36
272,캉골가방,-,0
273,토마스모어,1,53
274,폰케이스,0,118
275,나시,0,76
276,나이키조던운동화,-,0
277,무탠다드블레이저,1,137
278,제멋,0,88
279,칼하트후드집업,1,271
280,커플티,-,0
281,힙색,0,172
282,마하그리드,-,0
283,메종미네드,-,0
284,비바스튜디오,1,325
285,빅사이즈,-,0
286,카시오,-,0
287,컨버스척테일러,-,0
288,나이키덩크로우,0,48
289,지프,-,0
290,캉골메신저백,1,192
291,노스페이스,0,77
292,아디다스슈퍼스타,0,108
293,남자오버핏가디건,0,80
294,키링,-,0
295,남자니트,-,0
296,롱스커트,0,10
297,청치마,-,0
298,코치자켓,0,123
299,mmgl,-,0
300,체크바지,-,0
