rank,name,increase,increase_cnt
155,시계,1,9
156,클리어런스,0,72
157,테이퍼드청바지,1,102
158,안경,1,2
159,슬리브,1,16
160,면티,1,111
161,베스트,1,94
162,스웻셋업,1,49
163,엘무드,0,94
164,제로,1,28
165,컨버스척70,1,31
166,반스올드스쿨,0,71
167,무탠다드블레이저,1,70
168,예일후드티,1,63
169,와이드데님,0,39
170,아이폰케이스,0,55
171,세미와이드슬랙스,1,31
172,원피스,0,51
173,와이드청바지,1,18
174,뮬,0,99
175,반스뮬,1,107
176,조던,0,94
177,체크셔츠,0,55
178,숏패딩,1,118
179,레이어드,1,91
180,스타디움자켓,-,0
181,오버핏셔츠,0,24
182,나이키슬리퍼,1,360
183,뽀글이,-,0
184,폴로가디건,1,22
185,브랜디드,0,32
186,커버낫후드티,1,9
187,남자크로스백,-,0
188,남자맨투맨,1,21
189,키르시,0,13
190,반지,0,22
191,캔버스,1,229
192,아웃스탠딩,0,100
193,점프수트,-,0
194,무신사,1,59
195,챔피온후드티,1,161
196,무탠다드슬랙스,1,85
197,스웻팬츠,0,124
198,나이키데이브레이크,1,1
199,리바이스,1,450
200,mlb,0,59
201,퀄팅자켓,1,327
202,남자카드지갑,-,0
203,에스피오나지,1,175
204,트위드자켓,0,115
205,블라우스,-,0
206,기모후드집업,1,287
207,티셔츠,0,41
208,블랙진,0,50
209,카라티,1,148
210,lmc,1,2
211,수아레,1,61
212,아디다스바람막이,0,81
213,골프,0,9
214,나이키모자,1,78
215,스투시반팔,-,0
216,오버핏블레이저,0,66
217,오베이,-,0
218,lee,0,40
219,숏야상,1,301
220,코드그라피,0,2
221,플랙,0,130
222,제멋,1,62
223,레이어드반팔,1,147
224,남자벨트,0,92
225,반집업맨투맨,1,349
226,여자조거팬츠,1,368
227,남자가방,0,75
228,호보백,1,234
229,반스어센틱,0,100
230,스컬프터,1,26
231,여성가방,1,12
232,회색후드티,-,0
233,반스컴피쿠시,-,0
234,우산,1,39
235,커버낫후리스,1,369
236,테이퍼드,1,100
237,패딩,1,187
238,나이키양말,1,393
239,노스페이스,1,30
240,아디다스운동화,0,81
241,폴로니트,0,44
242,뉴발란스996,1,188
243,인사일런스,1,139
244,남자메신저백,1,18
245,데님팬츠,-,0
246,등산화,-,0
247,바버,1,7
248,뉴발란스574,0,124
249,무탠다드반팔,-,0
250,핸드폰케이스,1,143
251,휠라,-,0
252,흑청자켓,1,8
253,내셔널지오그래픽,1,217
254,베이지바지,-,0
255,봄버자켓,0,17
256,엄브로,1,331
257,팔찌,1,132
258,디키즈,1,145
259,수트,0,80
260,아노락바람막이,0,122
261,아디다스트랙수트,-,0
262,아미,0,165
263,아이러니포르노비건레더,-,0
264,캘빈클라인,-,0
265,남자니트,0,109
266,스트라이프티,1,149
267,카시오시계,-,0
268,크롭후드집업,1,193
269,트레이닝,0,195
270,밴딩슬랙스,-,0
271,스웨이드자켓,0,136
272,카라맨투맨,-,0
273,맥코트,0,106
274,커버낫맨투맨,0,93
275,기본티,-,0
276,나이키트레이닝바지,0,26
277,무스탕,1,96
278,코치자켓,1,210
279,트랙팬츠,1,329
280,나이키반바지,1,43
281,나이키에어맥스,1,351
282,더플백,1,155
283,생지,-,0
284,레깅스,0,83
285,벌룬팬츠,-,0
286,엔더슨벨,-,0
287,여자봄아우터,-,0
288,체크남방,-,0
289,카고바지,1,5
290,퀼팅자켓,0,212
291,남자첼시부츠,-,0
292,라코스테,0,56
293,마르디메크르디,1,33
294,스웨트오늘만이가격,1,22
295,아디다스맨투맨,0,66
296,일꼬르소,-,0
297,폴로셔츠,1,576
298,구두,1,326
299,무신사스탠다드블레이저,-,0
300,후아유,1,63
