rank,name,increase,increase_cnt
143,아디다스바지,1,485
144,에스피오나지,1,51
145,더비슈즈,0,64
146,바버,-,0
147,데님,1,15
148,캉골,1,109
149,카라니트,-,0
150,패딩,0,65
151,무탠다드슬랙스,0,54
152,인사일런스깡,1,28
153,나이키모자,0,51
154,나이키후드티,0,63
155,뉴발란스운동화,0,10
156,코닥,0,33
157,토피,0,33
158,디스커버리,0,32
159,쿤타치,-,0
160,골프,1,21
161,스트라이프티,1,2
162,남자벨트,1,148
163,스웨이드자켓,1,127
164,키즈,-,0
165,수아레,1,451
166,시계,0,20
167,하프집업니트,1,289
168,깡스타일리스트인사일런스,1,206
169,남자메신저백,1,140
170,뮬,0,61
171,앤더슨벨,-,0
172,폴로가디건,0,20
173,tngt,-,0
174,도프제이슨,1,29
175,세미와이드슬랙스,0,80
176,비바스튜디오,-,0
177,플랙,0,106
178,흰티,0,37
179,비슬로우,-,0
180,나이키에어포스1,-,0
181,라퍼지스토어럭비맨투맨,-,0
182,슬립온,1,40
183,레더,1,25
184,반스올드스쿨,1,31
185,숄더백,1,198
186,운동복,-,0
187,코치자켓,-,0
188,나이키조거팬츠,-,0
189,크롭,0,103
190,독일군,0,71
191,자라,-,0
192,제로,-,0
193,츄리닝,1,58
194,떡볶이코트,1,157
195,리,0,18
196,리복,-,0
197,와이드청바지,1,108
198,무탠다드블레이저,1,156
199,파르티멘토,1,124
200,레이어드반팔,1,395
201,반집업니트,1,66
202,컨버스척테일러,1,119
203,카고조거팬츠,0,116
204,깔깔이,1,298
205,파자마,-,0
206,우산,1,483
207,크롭후드집업,1,214
208,회색후드티,1,140
209,mmgl,-,0
210,워커,1,131
211,잔스포츠,-,0
212,점퍼,1,131
213,코드그라피,1,40
214,하프집업맨투맨,-,0
215,메종미네드,1,72
216,챔피온리버스위브,0,45
217,트러커,0,28
218,깡,1,23
219,나이키코르테즈,-,0
220,넥타이,-,0
221,로파이,-,0
222,마르디,1,157
223,아메카지,0,23
224,집업니트,0,64
225,남자카드지갑,0,23
226,아식스조그100,-,0
227,에센셜,0,40
228,캔버스,1,64
229,컨버스척70,0,75
230,유니폼브릿지,0,125
231,이너티셔츠,0,110
232,노스페이스후리스,1,284
233,디키즈,1,27
234,스탠드오일,-,0
235,아디다스슬리퍼,1,170
236,트위드,0,75
237,yeezy,-,0
238,나이키킬샷2,-,0
239,디스이즈네버댓,0,89
240,레깅스,0,33
241,미니백,1,696
242,남자트렌치코트,1,37
243,데님셔츠,0,67
244,반지,0,35
245,대학생가방,-,0
246,오버핏항공점퍼,-,0
247,조거,1,119
248,팔찌,-,0
249,아디다스바람막이,0,16
250,퀄팅자켓,-,0
251,팬티,0,13
252,셋업수트,1,37
253,스트라이프셔츠,-,0
254,아디다스맨투맨,1,191
255,테이퍼드슬랙스,1,16
256,하프집업,0,17
257,남자지갑,-,0
258,비건레더,1,30
259,오버핏셔츠,-,0
260,조던,0,187
261,MA1항공점퍼,0,87
262,나이키바지,-,0
263,나이키코트바로우,1,65
264,남자가방,0,5
265,브이넥니트,0,134
266,세터,1,116
267,와이셔츠,1,153
268,원피스,0,179
269,헌팅자켓,-,0
270,노메뉴얼,1,60
271,노스페이스바람막이,1,244
272,라코스테가디건,-,0
273,벌룬팬츠,0,167
274,아더에러,0,6
275,아식스젤1090,1,351
276,오버핏블레이저,0,117
277,질스튜어트,-,0
278,폴로니트,1,417
279,흰색반팔,-,0
280,MLB모자,0,138
281,독일군스니커즈,0,99
282,살로몬,-,0
283,속옷,0,85
284,마리떼,1,315
285,브랜디드,1,159
286,나이키양말,1,41
287,아디다스이지부스트,1,99
288,지프,-,0
289,노트북가방,1,434
290,러닝화,1,304
291,여자조거팬츠,1,344
292,바람막이자켓,1,235
293,트랙탑,1,29
294,런닝화,0,88
295,니트베스트,-,0
296,에어팟프로케이스,0,118
297,체크블레이저,-,0
298,커버낫가방,-,0
299,츄리닝세트,-,0
300,카고팬츠,0,164
