rank,name,increase,increase_cnt
97,클리어런스,0,33
98,갤럭시탭S8,1,14
99,노스페이스,1,141
100,디스커버리,1,74
101,원피스,0,24
102,엄브로,0,16
103,조던,1,4
104,갤럭시탭S8울트라,1,47
105,나이키양말,-,0
106,나이키바람막이,1,17
107,안경,1,148
108,비슬로우,1,6
109,머플러,1,15
110,무스탕,0,45
111,하프집업,0,19
112,자라,1,64
113,apc,1,212
114,잠옷,1,25
115,커버낫맨투맨,1,23
116,집업,1,69
117,로퍼,0,14
118,바시티,0,36
119,칼하트,0,66
120,카고조거팬츠,1,42
121,캉골,1,62
122,반스올드스쿨,0,12
123,윈드브레이커,1,59
124,퀼팅자켓,1,60
125,독일군,0,35
126,크림진,0,11
127,목도리,1,8
128,목폴라,1,49
129,lee,1,2
130,키르시,1,82
131,컨버스척70,0,51
132,뉴발란스327,0,51
133,나이키후드티,1,30
134,패딩조끼,0,4
135,코닥,1,46
136,반바지,1,90
137,반스어센틱,1,67
138,트러커,1,133
139,노메뉴얼,-,0
140,스웻셋업,0,20
141,스컬프터,1,25
142,점퍼,1,266
143,레깅스,0,43
144,와이드데님,1,5
145,나이키모자,1,28
146,오버핏셔츠,0,77
147,레더자켓,1,56
148,크롭,0,47
149,마뗑킴,1,81
150,우알롱,1,184
151,mmgl,0,15
152,벨리에,-,0
153,cgp셋업,-,0
154,디스이즈네버댓,-,0
155,숏코트,1,23
156,하프집업맨투맨,0,13
157,트렌치코트,0,72
158,캡모자,0,62
159,폴로가디건,1,113
160,니티드,1,104
161,생지데님,1,245
162,에스피오나지,1,13
163,무신사,-,0
164,메종미네드,1,110
165,바시티재킷,-,0
166,본하이커맨투맨,-,0
167,라이더자켓,0,68
168,장갑,1,37
169,토트백,1,317
170,세미와이드슬랙스,1,229
171,닥터마틴,1,22
172,슬링백,1,56
173,컨버스척테일러,1,59
174,긴팔티셔츠,1,351
175,나이키후드집업,-,0
176,떡볶이코트,1,481
177,야구점퍼,0,79
178,널디,1,258
179,MA-1,-,0
180,테이퍼드슬랙스,1,64
181,여자조거팬츠,1,366
182,갤럭시탭,-,0
183,아질레,1,213
184,토피,1,74
185,여자카드지갑,1,46
186,첼시부츠,0,124
187,와이드청바지,-,0
188,롱코트,1,65
189,스웨트팬츠,1,6
190,노스페이스바람막이,1,123
191,오버핏맨투맨,0,103
192,남자니트,0,38
193,블랙진,0,118
194,트위드,0,47
195,니트베스트,1,57
196,숄더백,-,0
197,오늘만이가격,1,108
198,향수,-,0
199,리복,1,241
200,옥스포드셔츠,0,73
201,앤더슨벨,1,47
202,챔피온,1,318
203,트레이닝,1,74
204,무탠다드슬랙스,0,71
205,지프,-,0
206,테이퍼드청바지,-,0
207,유니폼브릿지,-,0
208,인사일런스,0,74
209,제로,1,8
210,팬티,-,0
211,디키즈,1,5
212,뉴발란스574,0,94
213,1507,0,21
214,더플코트,0,106
215,애플워치스트랩,1,8
216,에어팟프로케이스,0,57
217,집업니트,-,0
218,조거,1,300
219,카라니트,1,63
220,도프제이슨,0,5
221,티셔츠,0,7
222,미니백,1,219
223,아디다스슈퍼스타,-,0
224,mlb,0,76
225,갤럭시S22,1,41
226,메종키츠네,-,0
227,미나브,0,14
228,크롭맨투맨,0,135
229,데이브레이크,1,269
230,폴로니트,1,143
231,뉴에라,1,484
232,레이어드,0,68
233,s22,0,61
234,나이키신발에어포스,1,292
235,리버시블,1,53
236,반스체커보드,0,75
237,셋업수트,0,97
238,코듀로이팬츠,1,148
239,피쉬테일,-,0
240,나이키조거팬츠,1,70
241,남자벨트,-,0
242,여자가디건,1,78
243,커버낫후드티,1,127
244,등산화,1,194
245,봄자켓,1,292
246,트러커자켓,0,121
247,노스페이스백팩,1,249
248,슬립온,1,499
249,노스페이스패딩,0,24
250,독일군스니커즈,1,216
251,브이넥니트,1,67
252,쇼퍼백,-,0
253,시계,0,57
254,제멋,1,14
255,엘무드니트,-,0
256,카라맨투맨,1,81
257,벌룬팬츠,0,144
258,베스트,1,278
259,비건레더,-,0
260,세터,-,0
261,어글리슈즈,-,0
262,예스아이씨,-,0
263,던스트,1,15
264,캐치볼,1,6
265,토마스모어,1,429
266,흰티,0,108
267,라코스테,1,200
268,이너티셔츠,-,0
269,개파카,-,0
270,아디다스바지,1,33
271,컨버스하이,0,121
272,케이스,1,67
273,코드그라피,-,0
274,퀄팅자켓,1,113
275,푸마,-,0
276,아울렛,1,70
277,남자카드지갑,0,75
278,남자크로스백,1,5
279,퀼팅,-,0
280,파우치,0,35
281,캐리어,0,52
282,양털후리스,0,26
283,마르디,-,0
284,목폴라니트,-,0
285,아디다스운동화,0,42
286,와이셔츠,1,47
287,럭비티,1,12
288,무지후드티,1,28
289,트위드자켓,0,52
290,폰케이스,1,141
291,MLB모자,0,31
292,귀걸이,1,168
293,남자가방,0,60
294,스타디움자켓,0,189
295,연청바지,-,0
296,반집업니트,0,179
297,스트라이프티,1,22
298,투턱슬랙스,-,0
299,나이키바지,1,196
300,나이키조던,1,42
