rank,name,increase,increase_cnt
205,맥코트,-,0
206,남자벨트,1,330
207,시계,1,59
208,라이풀,1,618
209,스카프,1,255
210,스컬프터,1,195
211,스파오잠옷,1,20
212,애플워치,-,0
213,키링,1,220
214,키르시,0,84
215,니트베스트,0,68
216,카고팬츠,1,45
217,남자슬렉스,0,26
218,닥터마틴,1,122
219,비바스튜디오,1,46
220,스탠드오일,0,92
221,리,1,17
222,939,1,480
223,래플,0,63
224,기능성반팔,0,74
225,블라우스,1,8
226,오버핏반팔,0,94
227,여자조거팬츠,1,3
228,흑청자켓,0,5
229,기본티,1,428
230,나이키바지,0,51
231,폴로셔츠,1,156
232,하프집업,0,28
233,워커,0,39
234,뎃,1,181
235,조거,0,42
236,컨버스런스타하이크,1,159
237,구두,1,176
238,디키즈,1,45
239,반스뮬,1,162
240,에스피오나지,0,74
241,카고조거팬츠,0,128
242,테이퍼드청바지,-,0
243,에센셜,0,62
244,캘빈클라인,0,107
245,수아레,1,32
246,그라미치,0,7
247,무신사,0,70
248,아디다스운동화,1,275
249,엄브로바람막이,0,1
250,넥타이,1,230
251,단화,0,82
252,레이어드티셔츠,-,0
253,여자카드지갑,1,68
254,크롭가디건,1,41
255,컨버스척테일러,1,274
256,예일맨투맨,1,186
257,데이브레이크,1,409
258,힙색,1,625
259,남방,0,22
260,드로우핏,0,134
261,레이어드반팔,1,3
262,푸마아미,0,121
263,아디다스트랙탑,1,51
264,1507,-,0
265,미나브,0,46
266,무신사스탠다드슬랙스,1,53
267,오버핏후드집업,0,11
268,와이드데님팬츠,-,0
269,캔버스,1,77
270,폰케이스,-,0
271,캐치볼,1,16
272,폴로가디건,1,114
273,MLB모자,1,105
274,라퍼지스토어럭비맨투맨,-,0
275,살로몬윙스,-,0
276,커버낫후드티,1,158
277,디스이즈네버댓,0,163
278,플리스,1,18
279,연청,-,0
280,운동복,1,192
281,코닥,0,106
282,트레이닝복세트,1,329
283,럭비티,1,178
284,트랙자켓,-,0
285,미니백,0,165
286,뿔테안경,-,0
287,숏자켓,1,41
288,나이키덩크로우,1,1
289,나이키반바지,0,77
290,던스트,-,0
291,런닝화,0,37
292,캉골메신저백,1,46
293,남자자켓,0,68
294,빅사이즈,1,282
295,긴팔티셔츠,0,150
296,노메뉴얼,-,0
297,베스트,0,108
298,노스페이스,0,16
299,미니크로스백,1,197
300,스타디움자켓,-,0
