rank,name,increase,increase_cnt
98,브랜디드,1,38
99,원피스,0,24
100,무스탕,0,33
101,lee,1,98
102,코닥,1,370
103,블루종,0,29
104,바시티,0,44
105,하프집업맨투맨,1,26
106,모드나인,1,90
107,크림진,0,1
108,항공점퍼,0,54
109,토피,1,61
110,뉴발란스327,1,69
111,세미와이드슬랙스,1,51
112,트렌치코트,0,60
113,반바지,0,32
114,첼시부츠,0,41
115,크롭맨투맨,1,74
116,노트북파우치,1,539
117,롱슬리브,0,22
118,lmc,0,54
119,레더자켓,0,23
120,와이드청바지,1,8
121,플랙,-,0
122,mlb,1,90
123,노스페이스,1,81
124,니트조끼,1,135
125,안경,1,13
126,mmgl,1,93
127,옥스포드셔츠,0,1
128,캉골,0,26
129,키뮤어,1,19
130,나이키맨투맨,1,9
131,챔피온,1,374
132,패딩조끼,1,27
133,흑청바지,1,166
134,여자카드지갑,1,203
135,피쉬테일,-,0
136,더비슈즈,0,2
137,크록스,-,0
138,카고조거팬츠,1,82
139,레깅스,0,51
140,나이키데이브레이크,1,16
141,폴로니트,1,114
142,닥터마틴,-,0
143,우알롱,1,30
144,래플,-,0
145,숄더백,1,229
146,발마칸,0,1
147,반집업니트,1,4
148,MLB모자,1,199
149,레이어드,0,24
150,뉴발란스530,0,34
151,벨리에,1,21
152,목폴라,0,69
153,아이폰케이스,0,16
154,나이키조거팬츠,0,50
155,스웨이드자켓,1,28
156,오버핏후드티,0,37
157,브이넥니트,-,0
158,인사일런스,1,17
159,무신사부티크,-,0
160,베스트,0,18
161,어글리슈즈,1,276
162,컨버스척70,1,180
163,무탠다드슬랙스,1,155
164,페플,1,34
165,폰케이스,1,179
166,제멋,1,43
167,캡모자,0,109
168,오버핏맨투맨,0,50
169,남자맨투맨,1,359
170,데님,1,24
171,윈드브레이커,0,42
172,팔찌,1,104
173,뮬,0,23
174,장갑,0,44
175,크롭,1,242
176,나이키바지,1,245
177,퀼팅자켓,1,166
178,크롭후드집업,1,547
179,트러커,1,11
180,향수,0,77
181,라이더자켓,0,46
182,캘빈클라인,1,440
183,퀄팅자켓,0,34
184,남자가방,1,58
185,남자니트,1,92
186,반스올드스쿨,0,81
187,엄브로,1,39
188,워커,1,193
189,츄리닝세트,1,391
190,아디다스바지,1,117
191,키르시,1,169
192,뉴발란스574,1,52
193,바시티재킷,0,86
194,런닝화,1,676
195,반스어센틱,0,111
196,컨버스하이,1,526
197,집업,1,100
198,나이키후드집업,1,36
199,제로,0,106
200,니티드,0,76
201,자라,1,14
202,생지데님,0,44
203,나이키바람막이,0,104
204,바라클라바,1,90
205,트러커자켓,0,115
206,피스워커,-,0
207,로퍼,0,36
208,스타디움자켓,1,9
209,책가방,0,16
210,라이풀,1,449
211,마르디,1,121
212,스웻셔츠,-,0
213,여성가방,0,48
214,플리스,0,145
215,여성트레이닝복세트,1,143
216,코듀로이팬츠,0,96
217,테이퍼드청바지,1,33
218,언더아머,1,91
219,널디,1,17
220,무신사,0,44
221,골프,1,36
222,아더에러,0,8
223,롱코트,-,0
224,머플러,1,5
225,벌룬팬츠,1,56
226,세미와이드청바지,1,457
227,슬립온,1,383
228,시계,0,21
229,남자가죽자켓,0,118
230,츄리닝,1,57
231,남자청바지,1,97
232,니트베스트,1,35
233,야구점퍼,0,80
234,나이키양말,0,53
235,뉴발란스운동화,1,23
236,단화,1,221
237,잔스포츠,1,102
238,테이퍼드슬랙스,1,15
239,남자트렌치코트,1,4
240,스웨트팬츠,1,290
241,아디다스슈퍼스타,1,7
242,아울렛,1,114
243,캐치볼,-,0
244,코드그라피,1,202
245,터틀넥,0,24
246,피그먼트,-,0
247,도프제이슨,0,46
248,칼하트백팩,0,131
249,폴로가디건,1,96
250,던스트,-,0
251,골든구스,-,0
252,나이키조던,1,75
253,메종미네드,0,85
254,조거,0,5
255,황보,-,0
256,디스이즈네버댓,-,0
257,커버낫맨투맨,0,160
258,트위드,1,325
259,나이키슬리퍼,1,67
260,에어팟프로케이스,0,30
261,칼하트후드집업,1,62
262,흰티,0,149
263,보스턴백,1,266
264,파자마,1,11
265,팬티,1,96
266,미니멀자켓,0,86
267,스웻셋업,0,28
268,나이키가방,1,376
269,남자무스탕,1,218
270,드로즈,1,332
271,퀄팅,1,2
272,아웃스탠딩,-,0
273,드로우핏,0,140
274,반지갑,1,399
275,더플코트,-,0
276,데이브레이크,1,381
277,점퍼,0,110
278,트위드자켓,0,4
279,나이키볼캡,-,0
280,넥타이,0,64
281,니트가디건,-,0
282,독일군스니커즈,0,142
283,아카이브앱크,1,112
284,커버낫가방,-,0
285,토트백,0,171
286,레더,1,7
287,빅샷,-,0
288,푸마,-,0
289,져지,-,0
290,후아유,0,147
291,레이어드반팔,1,39
292,캐리어,1,216
293,남자카드지갑,-,0
294,헤드셋,0,11
295,나일론팬츠,-,0
296,캔버스,1,213
297,더비,-,0
298,블랙진,0,33
299,조끼,1,12
300,카라니트,0,112
